algorithm,target,hidden_dim,dropout,learning_rate,weight_decay,epochs,outer_folds,inner_folds,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,mae_ordinal,qwk,accuracy_pm1,errores_graves,accuracy_std,balanced_accuracy_std,precision_macro_std,recall_macro_std,f1_macro_std,mae_ordinal_std,qwk_std,accuracy_pm1_std,errores_graves_std
CORAL,GDS_R2,32,0.15,0.001,0.0001,5,5,3,0.7175528507367073,0.6352205625789525,0.6640416893149734,0.6352205625789525,0.6243218010024096,0.3074791800128123,0.6863556299094727,0.9749679692504805,0.02503203074951954,0.0339765628219714,0.03816285669849404,0.04989432304508897,0.03816285669849404,0.03588727765787964,0.03964751381851597,0.05174865829681635,0.006112396865959864,0.006112396865959882
